2015;002951;4;3;301;1;041;Educação Física;Etapa 3;24.4000;0.0000
2015;002951;4;3;301;1;041;Educação Física;Etapa 4;25.0000;0.0000
2015;002951;4;3;301;1;047;História;Etapa 4;18.0000;0.0000
2015;002951;4;3;301;1;047;História;Etapa 3;23.0000;0.0000
2015;002951;4;3;301;1;047;História;Etapa 2;23.0000;0.0000
2015;002951;4;3;301;1;047;História;Etapa 1;17.5000;0.0000
2015;002951;4;3;301;1;050;Geografia;Etapa 1;17.0000;0.0000
2015;002951;4;3;301;1;050;Geografia;Etapa 2;18.3000;0.0000
2015;002951;4;3;301;1;050;Geografia;Etapa 3;17.0000;0.0000
2015;002951;4;3;301;1;050;Geografia;Etapa 4;19.0000;0.0000
2015;002951;4;3;301;1;053;Matemática;Etapa 4;16.4000;0.0000
2015;002951;4;3;301;1;053;Matemática;Etapa 3;14.3000;0.0000
2015;002951;4;3;301;1;053;Matemática;Etapa 2;12.7000;0.0000
2015;002951;4;3;301;1;053;Matemática;Etapa 1;13.9000;0.0000
2015;002951;4;3;301;1;062;Física;Etapa 1;11.0000;0.0000
2015;002951;4;3;301;1;062;Física;Etapa 2;10.0000;0.0000
2015;002951;4;3;301;1;062;Física;Etapa 3;15.0000;0.0000
2015;002951;4;3;301;1;062;Física;Etapa 4;16.0000;0.0000
2015;002951;4;3;301;1;065;Química;Etapa 4;18.3000;0.0000
2015;002951;4;3;301;1;065;Química;Etapa 3;14.5000;0.0000
2015;002951;4;3;301;1;065;Química;Etapa 2;20.5000;0.0000
2015;002951;4;3;301;1;065;Química;Etapa 1;15.5000;0.0000
2015;002951;4;3;301;1;069;Biologia e P/S;Etapa 1;16.5000;0.0000
2015;002951;4;3;301;1;069;Biologia e P/S;Etapa 2;18.0000;0.0000
2015;002951;4;3;301;1;069;Biologia e P/S;Etapa 3;11.5000;0.0000
2015;002951;4;3;301;1;069;Biologia e P/S;Etapa 4;19.7000;0.0000
2015;002951;4;3;301;1;098;Filosofia;Etapa 4;21.0000;0.0000
2015;002951;4;3;301;1;098;Filosofia;Etapa 3;17.5000;0.0000
2015;002951;4;3;301;1;098;Filosofia;Etapa 2;19.0000;0.0000
2015;002951;4;3;301;1;098;Filosofia;Etapa 1;17.5000;0.0000
2015;002951;4;3;301;1;099;Faltas (Dias);Etapa 1;2.0000;2.0000
2015;002951;4;3;301;1;099;Faltas (Dias);Etapa 2;4.0000;4.0000
2015;002951;4;3;301;1;099;Faltas (Dias);Etapa 3;3.0000;3.0000
2015;002951;4;3;301;1;099;Faltas (Dias);Etapa 4;4.0000;4.0000
2015;002951;4;3;301;1;101;Sociologia;Etapa 4;21.0000;0.0000
2015;002951;4;3;301;1;101;Sociologia;Etapa 3;17.5000;0.0000
2015;002951;4;3;301;1;101;Sociologia;Etapa 2;19.0000;0.0000
2015;002951;4;3;301;1;101;Sociologia;Etapa 1;17.5000;0.0000
2015;003067;4;3;301;1;020;Ensino Religioso;Etapa 1;22.0000;0.0000
2015;003067;4;3;301;1;020;Ensino Religioso;Etapa 2;18.0000;0.0000
2015;003067;4;3;301;1;020;Ensino Religioso;Etapa 3;21.0000;0.0000
2015;003067;4;3;301;1;020;Ensino Religioso;Etapa 4;18.0000;0.0000
2015;003067;4;3;301;1;025;L. Portuguesa;Etapa 4;14.8000;0.0000
2015;003067;4;3;301;1;025;L. Portuguesa;Etapa 3;11.3000;0.0000
2015;003067;4;3;301;1;025;L. Portuguesa;Etapa 2;17.5000;0.0000
2015;003067;4;3;301;1;025;L. Portuguesa;Etapa 1;14.0000;0.0000
2015;003067;4;3;301;1;026;Literatura;Etapa 1;20.0000;0.0000
2015;003067;4;3;301;1;026;Literatura;Etapa 2;19.5000;0.0000
2015;003067;4;3;301;1;026;Literatura;Etapa 3;13.0000;0.0000
2015;003067;4;3;301;1;026;Literatura;Etapa 4;19.0000;0.0000
2015;003067;4;3;301;1;027;Redação;Etapa 4;18.0000;0.0000
2015;003067;4;3;301;1;027;Redação;Etapa 3;14.1000;0.0000
2015;003067;4;3;301;1;027;Redação;Etapa 2;19.6000;0.0000
2015;003067;4;3;301;1;027;Redação;Etapa 1;18.3000;0.0000
2015;003067;4;3;301;1;030;Inglês;Etapa 1;17.6000;0.0000
2015;003067;4;3;301;1;030;Inglês;Etapa 2;22.5000;0.0000
2015;003067;4;3;301;1;030;Inglês;Etapa 3;15.7000;0.0000
2015;003067;4;3;301;1;030;Inglês;Etapa 4;18.0000;0.0000
2015;003067;4;3;301;1;031;Espanhol;Etapa 4;21.5000;0.0000
2015;003067;4;3;301;1;031;Espanhol;Etapa 3;17.0000;0.0000
2015;003067;4;3;301;1;031;Espanhol;Etapa 2;16.5000;0.0000
2015;003067;4;3;301;1;031;Espanhol;Etapa 1;17.0000;0.0000
2015;003067;4;3;301;1;033;Arte;Etapa 1;24.0000;0.0000
2015;003067;4;3;301;1;033;Arte;Etapa 2;22.0000;0.0000
2015;003067;4;3;301;1;033;Arte;Etapa 3;20.0000;0.0000
2015;003067;4;3;301;1;033;Arte;Etapa 4;25.0000;0.0000
2015;003067;4;3;301;1;041;Educação Física;Etapa 4;10.0000;0.0000
2015;003067;4;3;301;1;041;Educação Física;Etapa 3;15.5000;0.0000
2015;003067;4;3;301;1;041;Educação Física;Etapa 2;13.4000;0.0000
2015;003067;4;3;301;1;041;Educação Física;Etapa 1;16.0000;0.0000
2015;003067;4;3;301;1;047;História;Etapa 1;17.0000;0.0000
2015;003067;4;3;301;1;047;História;Etapa 2;22.0000;0.0000
2015;003067;4;3;301;1;047;História;Etapa 3;15.0000;0.0000
2015;003067;4;3;301;1;047;História;Etapa 4;17.0000;0.0000
2015;003067;4;3;301;1;050;Geografia;Etapa 4;17.5000;0.0000
2015;003067;4;3;301;1;050;Geografia;Etapa 3;16.0000;0.0000
2015;003067;4;3;301;1;050;Geografia;Etapa 2;16.7000;0.0000
2015;003067;4;3;301;1;050;Geografia;Etapa 1;15.5000;0.0000
2015;003067;4;3;301;1;053;Matemática;Etapa 1;10.2000;0.0000
2015;003067;4;3;301;1;053;Matemática;Etapa 2;16.6000;0.0000
2015;003067;4;3;301;1;053;Matemática;Etapa 3;9.7000;0.0000
2015;003067;4;3;301;1;053;Matemática;Etapa 4;13.6000;0.0000
2015;003067;4;3;301;1;062;Física;Etapa 4;6.0000;0.0000
2015;003067;4;3;301;1;062;Física;Etapa 3;8.0000;0.0000
2015;003067;4;3;301;1;062;Física;Etapa 2;10.0000;0.0000
2015;003067;4;3;301;1;062;Física;Etapa 1;10.0000;0.0000
2015;003067;4;3;301;1;065;Química;Etapa 1;14.2000;0.0000
2015;003067;4;3;301;1;065;Química;Etapa 2;12.1000;0.0000
2015;003067;4;3;301;1;065;Química;Etapa 3;15.0000;0.0000
2015;003067;4;3;301;1;065;Química;Etapa 4;10.4000;0.0000
2015;003067;4;3;301;1;069;Biologia e P/S;Etapa 4;18.5000;0.0000
2015;003067;4;3;301;1;069;Biologia e P/S;Etapa 3;12.9000;0.0000
2015;003067;4;3;301;1;069;Biologia e P/S;Etapa 2;15.5000;0.0000
2015;003067;4;3;301;1;069;Biologia e P/S;Etapa 1;14.0000;0.0000
2015;003067;4;3;301;1;098;Filosofia;Etapa 1;16.5000;0.0000
2015;003067;4;3;301;1;098;Filosofia;Etapa 2;16.0000;0.0000
2015;003067;4;3;301;1;098;Filosofia;Etapa 3;14.0000;0.0000
2015;003067;4;3;301;1;098;Filosofia;Etapa 4;16.5000;0.0000
2015;003067;4;3;301;1;099;Faltas (Dias);Etapa 4;5.0000;5.0000
2015;003067;4;3;301;1;099;Faltas (Dias);Etapa 3;1.0000;1.0000
2015;003067;4;3;301;1;099;Faltas (Dias);Etapa 2;3.0000;3.0000
2015;003067;4;3;301;1;099;Faltas (Dias);Etapa 1;1.0000;1.0000
2015;003067;4;3;301;1;101;Sociologia;Etapa 1;16.5000;0.0000
2015;003067;4;3;301;1;101;Sociologia;Etapa 2;16.0000;0.0000
2015;003067;4;3;301;1;101;Sociologia;Etapa 3;14.0000;0.0000
2015;003067;4;3;301;1;101;Sociologia;Etapa 4;16.5000;0.0000
2015;003076;4;3;301;1;020;Ensino Religioso;Etapa 4;19.0000;0.0000
2015;003076;4;3;301;1;020;Ensino Religioso;Etapa 3;23.0000;0.0000
2015;003076;4;3;301;1;020;Ensino Religioso;Etapa 2;19.0000;0.0000
2015;003076;4;3;301;1;020;Ensino Religioso;Etapa 1;22.0000;0.0000
2015;003076;4;3;301;1;025;L. Portuguesa;Etapa 1;15.2000;0.0000
2015;003076;4;3;301;1;025;L. Portuguesa;Etapa 2;19.6000;0.0000
2015;003076;4;3;301;1;025;L. Portuguesa;Etapa 3;14.7000;0.0000
2015;003076;4;3;301;1;025;L. Portuguesa;Etapa 4;13.6000;0.0000
2015;003076;4;3;301;1;026;Literatura;Etapa 4;21.5000;0.0000
2015;003076;4;3;301;1;026;Literatura;Etapa 3;14.5000;0.0000
2015;003076;4;3;301;1;026;Literatura;Etapa 2;17.0000;0.0000
2015;003076;4;3;301;1;026;Literatura;Etapa 1;17.0000;0.0000
2015;003076;4;3;301;1;027;Redação;Etapa 1;13.3000;0.0000
2015;003076;4;3;301;1;027;Redação;Etapa 2;18.0000;0.0000
2015;003076;4;3;301;1;027;Redação;Etapa 3;13.1000;0.0000
2015;003076;4;3;301;1;027;Redação;Etapa 4;15.0000;0.0000
2015;003076;4;3;301;1;030;Inglês;Etapa 4;21.0000;0.0000
2015;003076;4;3;301;1;030;Inglês;Etapa 3;19.5000;0.0000
2015;003076;4;3;301;1;030;Inglês;Etapa 2;21.7000;0.0000
2015;003076;4;3;301;1;030;Inglês;Etapa 1;21.6000;0.0000
2015;003076;4;3;301;1;031;Espanhol;Etapa 1;21.5000;0.0000
2015;003076;4;3;301;1;031;Espanhol;Etapa 2;16.5000;0.0000
2015;003076;4;3;301;1;031;Espanhol;Etapa 3;16.5000;0.0000
2015;003076;4;3;301;1;031;Espanhol;Etapa 4;16.5000;0.0000
2015;003076;4;3;301;1;033;Arte;Etapa 4;25.0000;0.0000
2015;003076;4;3;301;1;033;Arte;Etapa 3;20.0000;0.0000
2015;003076;4;3;301;1;033;Arte;Etapa 2;23.0000;0.0000
2015;003076;4;3;301;1;033;Arte;Etapa 1;24.0000;0.0000
2015;003076;4;3;301;1;041;Educação Física;Etapa 1;15.0000;0.0000
2015;003076;4;3;301;1;041;Educação Física;Etapa 2;22.0000;0.0000
2015;003076;4;3;301;1;041;Educação Física;Etapa 3;23.9000;0.0000
2015;003076;4;3;301;1;041;Educação Física;Etapa 4;22.5000;0.0000
2015;003076;4;3;301;1;047;História;Etapa 4;19.5000;0.0000
2015;003076;4;3;301;1;047;História;Etapa 3;16.0000;0.0000
2015;003076;4;3;301;1;047;História;Etapa 2;19.0000;0.0000
2015;003076;4;3;301;1;047;História;Etapa 1;18.5000;0.0000
2015;003076;4;3;301;1;050;Geografia;Etapa 1;18.5000;0.0000
2015;003076;4;3;301;1;050;Geografia;Etapa 2;20.0000;0.0000
2015;003076;4;3;301;1;050;Geografia;Etapa 3;16.5000;0.0000
2015;003076;4;3;301;1;050;Geografia;Etapa 4;17.0000;0.0000
2015;003076;4;3;301;1;053;Matemática;Etapa 4;9.6000;0.0000
2015;003076;4;3;301;1;053;Matemática;Etapa 3;9.6000;0.0000
2015;003076;4;3;301;1;053;Matemática;Etapa 2;12.7000;0.0000
2015;003076;4;3;301;1;053;Matemática;Etapa 1;13.5000;0.0000
2015;003076;4;3;301;1;062;Física;Etapa 1;16.0000;0.0000
2015;003076;4;3;301;1;062;Física;Etapa 2;21.0000;0.0000
2015;003076;4;3;301;1;062;Física;Etapa 3;17.0000;0.0000
2015;003076;4;3;301;1;062;Física;Etapa 4;14.0000;0.0000
2015;003076;4;3;301;1;065;Química;Etapa 4;18.8000;0.0000
2015;003076;4;3;301;1;065;Química;Etapa 3;16.0000;0.0000
2015;003076;4;3;301;1;065;Química;Etapa 2;23.5000;0.0000
2015;003076;4;3;301;1;065;Química;Etapa 1;18.8000;0.0000
2015;003076;4;3;301;1;069;Biologia e P/S;Etapa 1;13.5000;0.0000
2015;003076;4;3;301;1;069;Biologia e P/S;Etapa 2;20.3000;0.0000
2015;003076;4;3;301;1;069;Biologia e P/S;Etapa 3;14.2000;0.0000
2015;003076;4;3;301;1;069;Biologia e P/S;Etapa 4;18.1000;0.0000
2015;003076;4;3;301;1;098;Filosofia;Etapa 4;17.5000;0.0000
2015;003076;4;3;301;1;098;Filosofia;Etapa 3;18.0000;0.0000
2015;003076;4;3;301;1;098;Filosofia;Etapa 2;19.5000;0.0000
2015;003076;4;3;301;1;098;Filosofia;Etapa 1;16.5000;0.0000
2015;003076;4;3;301;1;099;Faltas (Dias);Etapa 1;2.0000;2.0000
2015;003076;4;3;301;1;099;Faltas (Dias);Etapa 2;1.0000;1.0000
2015;003076;4;3;301;1;099;Faltas (Dias);Etapa 3;0.0000;0.0000
2015;003076;4;3;301;1;099;Faltas (Dias);Etapa 4;3.0000;3.0000
2015;003076;4;3;301;1;101;Sociologia;Etapa 4;17.5000;0.0000
2015;003076;4;3;301;1;101;Sociologia;Etapa 3;18.0000;0.0000
2015;003076;4;3;301;1;101;Sociologia;Etapa 2;19.5000;0.0000
2015;003076;4;3;301;1;101;Sociologia;Etapa 1;16.5000;0.0000
2015;003146;4;1;101;1;020;Ensino Religioso;Etapa 1;22.0000;0.0000
2015;003146;4;1;101;1;020;Ensino Religioso;Etapa 2;22.0000;0.0000
2015;003146;4;1;101;1;020;Ensino Religioso;Etapa 3;23.0000;0.0000
2015;003146;4;1;101;1;020;Ensino Religioso;Etapa 4;24.0000;0.0000
2015;003146;4;1;101;1;025;L. Portuguesa;Etapa 4;18.0000;0.0000
2015;003146;4;1;101;1;025;L. Portuguesa;Etapa 3;17.8000;0.0000
2015;003146;4;1;101;1;025;L. Portuguesa;Etapa 2;18.6000;0.0000
2015;003146;4;1;101;1;025;L. Portuguesa;Etapa 1;15.6000;0.0000
2015;003146;4;1;101;1;026;Literatura;Etapa 1;20.0000;0.0000
2015;003146;4;1;101;1;026;Literatura;Etapa 2;23.0000;0.0000
2015;003146;4;1;101;1;026;Literatura;Etapa 3;19.5000;0.0000
2015;003146;4;1;101;1;026;Literatura;Etapa 4;13.0000;0.0000
2015;003146;4;1;101;1;027;Redação;Etapa 4;19.0000;0.0000
2015;003146;4;1;101;1;027;Redação;Etapa 3;22.0000;0.0000
2015;003146;4;1;101;1;027;Redação;Etapa 2;20.0000;0.0000
2015;003146;4;1;101;1;027;Redação;Etapa 1;15.8000;0.0000
2015;003146;4;1;101;1;030;Inglês;Etapa 1;16.2000;0.0000
2015;003146;4;1;101;1;030;Inglês;Etapa 2;16.0000;0.0000
2015;003146;4;1;101;1;030;Inglês;Etapa 3;19.0000;0.0000
2015;003146;4;1;101;1;030;Inglês;Etapa 4;19.0000;0.0000
2015;003146;4;1;101;1;031;Espanhol;Etapa 4;22.5000;0.0000
2015;003146;4;1;101;1;031;Espanhol;Etapa 3;20.0000;0.0000
2015;003146;4;1;101;1;031;Espanhol;Etapa 2;20.5000;0.0000
2015;003146;4;1;101;1;031;Espanhol;Etapa 1;19.5000;0.0000
2015;003146;4;1;101;1;041;Educação Física;Etapa 1;18.0000;0.0000
2015;003146;4;1;101;1;041;Educação Física;Etapa 2;18.3000;0.0000
2015;003146;4;1;101;1;041;Educação Física;Etapa 3;24.6000;0.0000
2015;003146;4;1;101;1;041;Educação Física;Etapa 4;20.0000;0.0000
2015;003146;4;1;101;1;047;História;Etapa 4;14.5000;0.0000
2015;003146;4;1;101;1;047;História;Etapa 3;22.0000;0.0000
2015;003146;4;1;101;1;047;História;Etapa 2;18.5000;0.0000
2015;003146;4;1;101;1;047;História;Etapa 1;20.5000;0.0000
2015;003146;4;1;101;1;050;Geografia;Etapa 1;15.0000;0.0000
2015;003146;4;1;101;1;050;Geografia;Etapa 2;19.1000;0.0000
2015;003146;4;1;101;1;050;Geografia;Etapa 3;17.0000;0.0000
2015;003146;4;1;101;1;050;Geografia;Etapa 4;18.9000;0.0000
2015;003146;4;1;101;1;053;Matemática;Etapa 4;15.3000;0.0000
2015;003146;4;1;101;1;053;Matemática;Etapa 3;15.7000;0.0000
2015;003146;4;1;101;1;053;Matemática;Etapa 2;19.3000;0.0000
2015;003146;4;1;101;1;053;Matemática;Etapa 1;19.7000;0.0000
2015;003146;4;1;101;1;062;Física;Etapa 1;19.2000;0.0000
2015;003146;4;1;101;1;062;Física;Etapa 2;19.7000;0.0000
2015;003146;4;1;101;1;062;Física;Etapa 3;15.7000;0.0000
2015;003146;4;1;101;1;062;Física;Etapa 4;15.9000;0.0000
2015;003146;4;1;101;1;065;Química;Etapa 4;13.5000;0.0000
2015;003146;4;1;101;1;065;Química;Etapa 3;19.6000;0.0000
2015;003146;4;1;101;1;065;Química;Etapa 2;17.5000;0.0000
2015;003146;4;1;101;1;065;Química;Etapa 1;20.1000;0.0000
2015;003146;4;1;101;1;069;Biologia e P/S;Etapa 1;20.0000;0.0000
2015;003146;4;1;101;1;069;Biologia e P/S;Etapa 2;16.0000;0.0000
2015;003146;4;1;101;1;069;Biologia e P/S;Etapa 3;19.5000;0.0000
2015;003146;4;1;101;1;069;Biologia e P/S;Etapa 4;14.5000;0.0000
2015;003146;4;1;101;1;099;Faltas (Dias);Etapa 4;1.0000;1.0000
2015;003146;4;1;101;1;099;Faltas (Dias);Etapa 3;2.0000;2.0000
2015;003146;4;1;101;1;099;Faltas (Dias);Etapa 2;1.0000;1.0000
2015;003146;4;1;101;1;099;Faltas (Dias);Etapa 1;2.0000;2.0000
2015;003146;4;1;101;1;101;Sociologia;Etapa 1;18.0000;0.0000
2015;003146;4;1;101;1;101;Sociologia;Etapa 2;22.0000;0.0000
2015;003146;4;1;101;1;101;Sociologia;Etapa 3;18.5000;0.0000
2015;003146;4;1;101;1;101;Sociologia;Etapa 4;20.0000;0.0000
2016;003146;4;2;201;1;020;Ensino Religioso;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;020;Ensino Religioso;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;020;Ensino Religioso;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;020;Ensino Religioso;Etapa 1;14.0000;0.0000
2016;003146;4;2;201;1;025;L. Portuguesa;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;025;L. Portuguesa;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;025;L. Portuguesa;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;025;L. Portuguesa;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;026;Literatura;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;026;Literatura;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;026;Literatura;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;026;Literatura;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;027;Redação;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;027;Redação;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;027;Redação;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;027;Redação;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;030;Inglês;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;030;Inglês;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;030;Inglês;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;030;Inglês;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;031;Espanhol;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;031;Espanhol;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;031;Espanhol;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;031;Espanhol;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;041;Educação Física;Etapa 4;NULL;0.0000
2016;003146;4;2;201;1;041;Educação Física;Etapa 3;NULL;0.0000
2016;003146;4;2;201;1;041;Educação Física;Etapa 2;NULL;0.0000
2016;003146;4;2;201;1;041;Educação Física;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;047;História;Etapa 1;NULL;0.0000
2016;003146;4;2;201;1;047;História;Etapa 2;NULL;0.0000
